ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,SHOP_SKU,TRANSFERRED_TO_DELIVERY_COUNT,DELIVERED_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,DELIVERED_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,DELIVERED_DISCOUNT_SUM,DELIVERED_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER
56131453376,56131453376,Продажа физлицу,"Тумба подвесная без раковины Vannika Fetto 70 для ванной комнаты, графит софт",423.ТП.V.Fetto,423.ТП.V.Fetto,1,1,15.04.2026,17.04.2026,01.05.2026,Предоплата,22%,19361,10509,0,0,8852,19361,10509,8852,,,,,,,,,,,,
56186761091,56186761091,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,384.ШП.V.Flavia,1,1,17.04.2026,28.04.2026,02.05.2026,Предоплата,22%,22116,9294,0,0,12822,22116,9294,12822,,,,,,,,,,,,
56203013952,56203013952,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,519.ТП.V.Glad.ККОМ,1,1,18.04.2026,29.04.2026,06.05.2026,Яндекс.Сплит (предоплата),22%,24102,12068,0,0,12034,24102,12068,12034,,,,,,,,,,,,
56321968769,56321968769,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,22.04.2026,23.04.2026,01.05.2026,При получении,22%,7067,3686,0,0,3381,7067,3686,3381,,,,,,,,,,,,
56341053120,56341053120,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,22.04.2026,23.04.2026,03.05.2026,Яндекс.Сплит (предоплата),22%,7040,3246,0,0,3794,7040,3246,3794,,,,,,,,,,,,
56344739520,56344739520,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Bliss для ванной комнаты, дуб вотан, графит софт",476.ШП.V.Bliss.МОД,476.ШП.V.Bliss.МОД,1,1,22.04.2026,27.04.2026,02.05.2026,Предоплата,22%,19335,9260,0,0,10075,19335,9260,10075,,,,,,,,,,,,
56345637184,56345637184,Продажа физлицу,"Тумба подвесная Vannika Rinni 70 с раковиной Фостер 70 для ванной комнаты, дуб веллингтон табак",434.ТП.V.Rinni.КФОС,434.ТП.V.Rinni.КФОС,1,1,22.04.2026,29.04.2026,01.05.2026,Яндекс.Сплит (предоплата),22%,35877,14412,0,0,21465,35877,14412,21465,,,,,,,,,,,,
56357194883,56357194883,Продажа физлицу,"Тумба напольная без раковины Vannika Bliss 60 для ванной комнаты, белая, дуб вотан",484.ТН.V.Bliss.Р,484.ТН.V.Bliss.Р,1,1,23.04.2026,27.04.2026,04.05.2026,Предоплата,22%,13244,5475,0,0,7769,13244,5475,7769,,,,,,,,,,,,
56363105921,56363105921,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая, дуб вотан",483.ТН.V.Bliss.РКФОС,483.ТН.V.Bliss.РКФОС,1,1,23.04.2026,30.04.2026,02.05.2026,Предоплата,22%,23391,10169,0,0,13222,23391,10169,13222,,,,,,,,,,,,
56384438914,56384438914,Продажа физлицу,"Шкаф-зеркало ""Vannika"" Canto, модульный, ЛДСП, 50 см x 72,9 см x 14,8 см",443.ЗШ.V.Canto.ДИВ,443.ЗШ.V.Canto.ДИВ,1,1,24.04.2026,30.04.2026,02.05.2026,Предоплата,22%,6614,3066,0,0,3548,6614,3066,3548,,,,,,,,,,,,
56388736705,56388736705,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фест 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФЕС,521.ТП.V.Glad.КФЕС,1,1,24.04.2026,29.04.2026,01.05.2026,Предоплата,22%,30037,12986,0,0,17051,30037,12986,17051,,,,,,,,,,,,
56391440897,56391440897,Продажа физлицу,"Тумба подвесная Vannika Rinni 80 с раковиной Фостер 80 для ванной комнаты, дуб веллингтон табак",435.ТП.V.Rinni.КФОС,435.ТП.V.Rinni.КФОС,1,1,24.04.2026,25.04.2026,03.05.2026,Предоплата,22%,32581,15762,0,0,16819,32581,15762,16819,,,,,,,,,,,,
56406939776,56406939776,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Kanna.ЛАВ,443.ЗШ.V.Kanna.ЛАВ,1,1,24.04.2026,26.04.2026,02.05.2026,Предоплата,22%,6733,3046,0,0,3687,6733,3046,3687,,,,,,,,,,,,
56416144385,56416144385,Продажа физлицу,"Тумба подвесная Vannika Kanna 80 с раковиной Como 80 для ванной комнаты, дуб вотан, графит софт",453.ТП.V.Kanna.ККОМ,453.ТП.V.Kanna.ККОМ,1,1,25.04.2026,30.04.2026,01.05.2026,Предоплата,22%,35238,15087,0,0,20151,35238,15087,20151,,,,,,,,,,,,
56416144385,56416144385,Продажа физлицу,"Шкаф для стиральной машины напольный Vannika Kanna для ванной комнаты, дуб вотан, графит софт",455.ШДС.V.Kanna,455.ШДС.V.Kanna,1,1,25.04.2026,30.04.2026,01.05.2026,Предоплата,22%,22938,9065,0,0,13873,22938,9065,13873,,,,,,,,,,,,
56425420801,56425420801,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,225.ТН.V.Bliss.ККОМ,1,1,25.04.2026,28.04.2026,01.05.2026,Предоплата,22%,26764,12016,0,0,14748,26764,12016,14748,,,,,,,,,,,,
56428083650,56428083650,Продажа физлицу,"Тумба напольная Vannika Flavia 70 с раковиной Фостер 70 для ванной комнаты, белая",169.ТН.V.Flavia.КФОС,169.ТН.V.Flavia.КФОС,1,1,25.04.2026,29.04.2026,01.05.2026,Предоплата,22%,37811,15111,0,0,22700,37811,15111,22700,,,,,,,,,,,,
56436494336,56436494336,Продажа физлицу,"Шкаф-пенал подвесной Vannika Vastra для ванной комнаты, дуб вотан",437.ШП.V.Vastra,437.ШП.V.Vastra,1,1,25.04.2026,05.05.2026,08.05.2026,Предоплата,22%,13674,6305,0,0,7369,13674,6305,7369,,,,,,,,,,,,
56436494336,56436494336,Продажа физлицу,"Шкаф-зеркало Vannika Kanna, ЛДСП, распашные двери, 60x72,9 см, дуб вотан",444.ЗШ.V.Kanna.ЛАВ,444.ЗШ.V.Kanna.ЛАВ,1,1,25.04.2026,05.05.2026,08.05.2026,Предоплата,22%,7186,3522,0,0,3664,7186,3522,3664,,,,,,,,,,,,
56436494336,56436494336,Продажа физлицу,"Тумба подвесная Vannika Vastra 60 с раковиной Фостер 60 для ванной комнаты, дуб вотан",439.ТП.V.Vastra.КФОС,439.ТП.V.Vastra.КФОС,1,1,25.04.2026,05.05.2026,08.05.2026,Предоплата,22%,20421,9873,0,0,10548,20421,9873,10548,,,,,,,,,,,,
56449077312,56449077312,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,225.ТН.V.Bliss.ККОМ,1,1,26.04.2026,27.04.2026,04.05.2026,Предоплата,22%,26762,11815,0,0,14947,26762,11815,14947,,,,,,,,,,,,
56458595905,56458595905,Продажа физлицу,"Шкаф-зеркало ""Vannika"" Canto, модульный, ЛДСП, 50 см x 72,9 см x 14,8 см",443.ЗШ.V.Canto.ДИВ,443.ЗШ.V.Canto.ДИВ,1,1,26.04.2026,27.04.2026,03.05.2026,При получении,22%,6457,2984,0,0,3473,6457,2984,3473,,,,,,,,,,,,
56459676480,56459676480,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,26.04.2026,30.04.2026,03.05.2026,Предоплата,22%,6713,3208,0,0,3505,6713,3208,3505,,,,,,,,,,,,
56459972610,56459972610,Продажа физлицу,"Тумба подвесная Vannika Vastra 60 с раковиной Фостер 60 для ванной комнаты, дуб вотан",439.ТП.V.Vastra.КФОС,439.ТП.V.Vastra.КФОС,1,1,26.04.2026,29.04.2026,01.05.2026,Предоплата,22%,20420,10131,0,0,10289,20420,10131,10289,,,,,,,,,,,,
56469497282,56469497282,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,519.ТП.V.Glad.ККОМ,1,1,26.04.2026,28.04.2026,01.05.2026,Предоплата,22%,24196,10666,0,0,13530,24196,10666,13530,,,,,,,,,,,,
56472197504,56472197504,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,225.ТН.V.Bliss.ККОМ,1,1,26.04.2026,30.04.2026,01.05.2026,Предоплата,22%,26870,11579,0,0,15291,26870,11579,15291,,,,,,,,,,,,
56476163392,56476163392,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,27.04.2026,28.04.2026,02.05.2026,Яндекс.Сплит (предоплата),22%,7040,3277,0,0,3763,7040,3277,3763,,,,,,,,,,,,
56478715907,56478715907,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Фостер 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.КФОС,518.ТП.V.Glad.КФОС,1,1,27.04.2026,30.04.2026,04.05.2026,Предоплата,22%,21313,8703,0,0,12610,21313,8703,12610,,,,,,,,,,,,
56478715907,56478715907,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 100 для ванной комнаты, cappuccino",522.ТП.V.Glad,522.ТП.V.Glad,1,1,27.04.2026,30.04.2026,04.05.2026,Предоплата,22%,21936,10044,0,0,11892,21936,10044,11892,,,,,,,,,,,,
56485124931,56485124931,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,225.ТН.V.Bliss.ККОМ,1,1,27.04.2026,29.04.2026,03.05.2026,Яндекс.Сплит (предоплата),22%,26764,12016,0,0,14748,26764,12016,14748,,,,,,,,,,,,
56485185985,56485185985,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фест 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФЕС,521.ТП.V.Glad.КФЕС,1,1,27.04.2026,28.04.2026,06.05.2026,Предоплата,22%,30037,12080,0,0,17957,30037,12080,17957,,,,,,,,,,,,
56486207489,56486207489,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,27.04.2026,28.04.2026,04.05.2026,Предоплата,22%,7040,3277,0,0,3763,7040,3277,3763,,,,,,,,,,,,
56486964544,56486964544,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,225.ТН.V.Bliss.ККОМ,1,1,27.04.2026,28.04.2026,05.05.2026,Предоплата,22%,26870,11254,0,0,15616,26870,11254,15616,,,,,,,,,,,,
56492696258,56492696258,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 70 для ванной комнаты, cappuccino",520.ТП.V.Glad,520.ТП.V.Glad,1,1,27.04.2026,28.04.2026,04.05.2026,При получении,22%,17737,7978,0,0,9759,17737,7978,9759,,,,,,,,,,,,
56493252225,56493252225,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фостер 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФОС,521.ТП.V.Glad.КФОС,1,1,27.04.2026,01.05.2026,03.05.2026,Предоплата,22%,29258,12242,0,0,17016,29258,12242,17016,,,,,,,,,,,,
56493329090,56493329090,Продажа физлицу,"Тумба подвесная Vannika Mirva 60 с раковиной Como 60 для ванной комнаты, белая",285.ТП.V.Mirva.ККОМ,285.ТП.V.Mirva.ККОМ,1,1,27.04.2026,29.04.2026,03.05.2026,Предоплата,22%,21354,10203,0,0,11151,21354,10203,11151,,,,,,,,,,,,
56496344835,56496344835,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Moduo 50 для ванной комнаты, графит софт",478.ТН.V.Bliss.РКМОД,478.ТН.V.Bliss.РКМОД,1,1,27.04.2026,02.05.2026,04.05.2026,Предоплата,22%,18809,8240,0,10568,1,18809,18808,1,,,,,,,,,,,,
56496661378,56496661378,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,519.ТП.V.Glad.ККОМ,1,1,27.04.2026,01.05.2026,04.05.2026,Предоплата,22%,24196,11102,0,0,13094,24196,11102,13094,,,,,,,,,,,,
56497715265,56497715265,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,174.ЗШ.V.Flavia,1,1,27.04.2026,30.04.2026,02.05.2026,Предоплата,22%,10630,5295,0,0,5335,10630,5295,5335,,,,,,,,,,,,
56497743491,56497743491,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,27.04.2026,03.05.2026,07.05.2026,Предоплата,22%,7040,3605,0,11,3424,7040,3616,3424,,,,,,,,,,,,
56501988418,56501988418,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Фостер 80 для ванной комнаты, графит софт",481.ТН.V.Bliss.РКФОС,481.ТН.V.Bliss.РКФОС,1,1,27.04.2026,30.04.2026,02.05.2026,Яндекс.Сплит (предоплата),22%,30437,15255,0,0,15182,30437,15255,15182,,,,,,,,,,,,
56502964546,56502964546,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Фостер 80 для ванной комнаты, графит софт",481.ТН.V.Bliss.РКФОС,481.ТН.V.Bliss.РКФОС,1,1,27.04.2026,30.04.2026,02.05.2026,Яндекс.Сплит (предоплата),22%,30437,15237,0,0,15200,30437,15237,15200,,,,,,,,,,,,
56503054915,56503054915,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Фостер 80 для ванной комнаты, графит софт",481.ТН.V.Bliss.РКФОС,481.ТН.V.Bliss.РКФОС,1,1,28.04.2026,30.04.2026,02.05.2026,Предоплата,22%,30434,14835,0,45,15554,30434,14880,15554,,,,,,,,,,,,
56503349763,56503349763,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Фостер 80 для ванной комнаты, графит софт",481.ТН.V.Bliss.РКФОС,481.ТН.V.Bliss.РКФОС,1,1,28.04.2026,30.04.2026,02.05.2026,Предоплата,22%,30434,14835,0,0,15599,30434,14835,15599,,,,,,,,,,,,
56510526914,56510526914,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,28.04.2026,29.04.2026,01.05.2026,Предоплата,22%,6713,3023,0,0,3690,6713,3023,3690,,,,,,,,,,,,
56512793153,56512793153,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 80 для ванной комнаты, cappuccino",521.ТП.V.Glad,521.ТП.V.Glad,1,1,28.04.2026,29.04.2026,01.05.2026,Предоплата,22%,19384,8831,0,0,10553,19384,8831,10553,,,,,,,,,,,,
56515688195,56515688195,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 50 для ванной комнаты, cappuccino",518.ТП.V.Glad,518.ТП.V.Glad,1,1,28.04.2026,29.04.2026,01.05.2026,Предоплата,22%,14829,6427,0,0,8402,14829,6427,8402,,,,,,,,,,,,
56518118339,56518118339,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,519.ТП.V.Glad.ККОМ,1,1,28.04.2026,29.04.2026,01.05.2026,Предоплата,22%,24095,11000,0,0,13095,24095,11000,13095,,,,,,,,,,,,
56521485315,56521485315,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фест 60 для ванной комнаты, белая, дуб вотан",484.ТН.V.Bliss.РКФЕС,484.ТН.V.Bliss.РКФЕС,1,1,28.04.2026,01.05.2026,03.05.2026,Предоплата,22%,20574,8910,0,0,11664,20574,8910,11664,,,,,,,,,,,,
56521485315,56521485315,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,28.04.2026,01.05.2026,03.05.2026,Предоплата,22%,7039,3197,0,0,3842,7039,3197,3842,,,,,,,,,,,,
56525890947,56525890947,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,222.ТН.V.Bliss.КФОС,1,1,28.04.2026,01.05.2026,03.05.2026,Яндекс.Сплит (предоплата),22%,17434,7651,0,0,9783,17434,7651,9783,,,,,,,,,,,,
56526900675,56526900675,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,384.ШП.V.Flavia,1,1,28.04.2026,01.05.2026,03.05.2026,Яндекс.Сплит (предоплата),22%,22117,8408,0,0,13709,22117,8408,13709,,,,,,,,,,,,
56528183619,56528183619,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Bliss для ванной комнаты, дуб вотан, графит софт",476.ШП.V.Bliss.МОД,476.ШП.V.Bliss.МОД,1,1,28.04.2026,30.04.2026,02.05.2026,Предоплата,22%,19252,8777,0,0,10475,19252,8777,10475,,,,,,,,,,,,
56529515139,56529515139,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,384.ШП.V.Flavia,1,1,28.04.2026,30.04.2026,05.05.2026,Предоплата,22%,22216,8456,0,0,13760,22216,8456,13760,,,,,,,,,,,,
56531952002,56531952002,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Como 50 для ванной комнаты, белая",222.ТН.V.Bliss.ККОМ,222.ТН.V.Bliss.ККОМ,1,1,28.04.2026,02.05.2026,03.05.2026,Предоплата,22%,17801,4005,0,3524,10272,17801,7529,10272,,,,,,,,,,,,
56532543489,56532543489,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,222.ТН.V.Bliss.КФОС,1,1,28.04.2026,02.05.2026,04.05.2026,Предоплата,22%,17365,7974,0,0,9391,17365,7974,9391,,,,,,,,,,,,
56535405248,56535405248,Продажа физлицу,"Шкаф-зеркало Vannika Canto 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Canto.ДИВ,445.ЗШ.V.Canto.ДИВ,1,1,29.04.2026,30.04.2026,02.05.2026,Предоплата,22%,10859,4752,0,0,6107,10859,4752,6107,,,,,,,,,,,,
56538131651,56538131651,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,29.04.2026,30.04.2026,04.05.2026,Предоплата,22%,21984,9659,0,0,12325,21984,9659,12325,,,,,,,,,,,,
56538359043,56538359043,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,174.ЗШ.V.Flavia,1,1,29.04.2026,01.05.2026,05.05.2026,Предоплата,22%,11147,5224,0,0,5923,11147,5224,5923,,,,,,,,,,,,
56539447619,56539447619,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,29.04.2026,30.04.2026,04.05.2026,Предоплата,22%,7039,3695,0,0,3344,7039,3695,3344,,,,,,,,,,,,
56548449921,56548449921,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 100 для ванной комнаты, cappuccino",522.ТП.V.Glad,522.ТП.V.Glad,1,1,29.04.2026,30.04.2026,02.05.2026,Предоплата,22%,21935,10992,0,0,10943,21935,10992,10943,,,,,,,,,,,,
56548449921,56548449921,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,29.04.2026,30.04.2026,02.05.2026,Предоплата,22%,21983,9277,0,0,12706,21983,9277,12706,,,,,,,,,,,,
56559592640,56559592640,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Фостер 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.КФОС,518.ТП.V.Glad.КФОС,1,1,29.04.2026,30.04.2026,03.05.2026,Яндекс.Сплит (предоплата),22%,21313,9833,0,0,11480,21313,9833,11480,,,,,,,,,,,,
56562905856,56562905856,Продажа физлицу,"Тумба подвесная Vannika Kanna 60 с раковиной Фест 60 для ванной комнаты, дуб вотан, графит софт",451.ТП.V.Kanna.КФЕС,451.ТП.V.Kanna.КФЕС,1,1,29.04.2026,30.04.2026,02.05.2026,Предоплата,22%,20173,10454,0,0,9719,20173,10454,9719,,,,,,,,,,,,
56566059394,56566059394,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,29.04.2026,30.04.2026,03.05.2026,Предоплата,22%,22630,9974,0,0,12656,22630,9974,12656,,,,,,,,,,,,
56570143552,56570143552,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Kanna.ЛАВ,443.ЗШ.V.Kanna.ЛАВ,1,1,29.04.2026,30.04.2026,01.05.2026,Предоплата,22%,8931,4268,0,0,4663,8931,4268,4663,,,,,,,,,,,,
56571191362,56571191362,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 100 для ванной комнаты, cappuccino",522.ТП.V.Glad,522.ТП.V.Glad,1,1,29.04.2026,11.05.2026,15.05.2026,Предоплата,22%,22022,10584,0,0,11438,22022,10584,11438,,,,,,,,,,,,
56571191362,56571191362,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,29.04.2026,11.05.2026,15.05.2026,Предоплата,22%,22084,8803,0,0,13281,22084,8803,13281,,,,,,,,,,,,
56571331777,56571331777,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фест 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФЕС,521.ТП.V.Glad.КФЕС,1,1,29.04.2026,01.05.2026,03.05.2026,Предоплата,22%,29912,14307,0,0,15605,29912,14307,15605,,,,,,,,,,,,
56573895617,56573895617,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,29.04.2026,03.05.2026,06.05.2026,Предоплата,22%,22084,10258,0,0,11826,22084,10258,11826,,,,,,,,,,,,
56574855745,56574855745,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 50 для ванной комнаты, cappuccino",518.ТП.V.Glad,518.ТП.V.Glad,1,1,29.04.2026,03.05.2026,06.05.2026,Предоплата,22%,14890,6987,0,0,7903,14890,6987,7903,,,,,,,,,,,,
56576524673,56576524673,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,29.04.2026,01.05.2026,08.05.2026,Предоплата,22%,7067,3786,0,0,3281,7067,3786,3281,,,,,,,,,,,,
56579054658,56579054658,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 80 для ванной комнаты, дуб вотан",446.ЗШ.V.Vastra,446.ЗШ.V.Vastra,1,1,29.04.2026,01.05.2026,06.05.2026,При получении,22%,11270,5194,0,0,6076,11270,5194,6076,,,,,,,,,,,,
56579882434,56579882434,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Фест 80 для ванной комнаты, белая, дуб вотан",486.ТН.V.Bliss.РКФЕС,486.ТН.V.Bliss.РКФЕС,1,1,29.04.2026,02.05.2026,05.05.2026,Яндекс.Сплит (предоплата),22%,37506,17716,0,650,19140,37506,18366,19140,,,,,,,,,,,,
56580495425,56580495425,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,29.04.2026,01.05.2026,03.05.2026,Предоплата,22%,7039,3505,0,0,3534,7039,3505,3534,,,,,,,,,,,,
56583177089,56583177089,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,30.04.2026,01.05.2026,03.05.2026,Предоплата,22%,7067,3022,0,0,4045,7067,3022,4045,,,,,,,,,,,,
56599425600,56599425600,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 80 для ванной комнаты, cappuccino",521.ТП.V.Glad,521.ТП.V.Glad,1,1,30.04.2026,01.05.2026,05.05.2026,Предоплата,22%,19384,8940,0,2380,8064,19384,11320,8064,,,,,,,,,,,,
56603933376,56603933376,Продажа физлицу,"Тумба напольная без раковины Vannika Faro 40 для ванной комнаты, дуб вотан, графит софт",429.ТН.V.Faro,429.ТН.V.Faro,1,1,30.04.2026,01.05.2026,18.05.2026,Предоплата,22%,21786,9738,0,0,12048,21786,9738,12048,,,,,,,,,,,,
56609458050,56609458050,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Фостер 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.КФОС,518.ТП.V.Glad.КФОС,1,1,30.04.2026,02.05.2026,04.05.2026,Яндекс.Сплит (предоплата),22%,21404,8304,0,0,13100,21404,8304,13100,,,,,,,,,,,,
56609584640,56609584640,Продажа физлицу,"Тумба подвесная Vannika Mirva 70 с раковиной Фостер 70 для ванной комнаты, белая",286.ТП.V.Mirva.КФОС,286.ТП.V.Mirva.КФОС,1,1,30.04.2026,02.05.2026,07.05.2026,Предоплата,22%,30263,15439,0,0,14824,30263,15439,14824,,,,,,,,,,,,
56609770434,56609770434,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,30.04.2026,02.05.2026,05.05.2026,Предоплата,22%,22630,9991,0,0,12639,22630,9991,12639,,,,,,,,,,,,
